...1,2023,2024,Liter,Prosent
Brennevin,22263.015,21090.469999999998,-1172.545000000002,-0.05266784395554699
Vodka,6211.95,5764.7,-447.25,-0.07199832580751617
Likør,3482.57,3361.5,-121.07000000000016,-0.034764556060610456
Akevitt,3506.49,3294.35,-212.13999999999987,-0.06049924568443084
Whisky,3319.95,3031.3,-288.64999999999964,-0.0869440804831397
Druebrennevin,1829.55,1698.7,-130.8499999999999,-0.07152031920417584
"Brennevin, annet",1501.605,1499.24,-2.365000000000009,-0.001574981436529586
Gin,1129.49,1128.05,-1.4400000000000546,-0.0012749116858051463
"Brennevin, nøytralt < 37,5 %",478.4,524.2,45.80000000000007,0.0957357859531774
Rom,355,371.25,16.25,0.045774647887323945
Bitter,315.31,265.38,-49.93000000000001,-0.15835209793536523
Fruktbrennevin,116.6,131.5,14.900000000000006,0.12778730703259011
Genever,16.1,20.3,4.199999999999999,0.26086956521739124
Øl,6291.043000000001,6645.969,354.9259999999995,0.05641767191863089
Alkoholfritt,1540.7749999999999,1875.0650000000003,334.2900000000004,0.21696224302704836
Sterkvin,817.325,703.1,-114.22500000000002,-0.13975468754779313
Tofte,88744.28799999999,81790.88100000001,-6953.406999999977,-0.07835329074925902
Svakvin,74444.958,68244.151,-6200.807000000001,-0.08329384778482918
Rødvin,39656.5,36155.812,-3500.688000000002,-0.08827526382812406
Hvitvin,23485.375,21630.865,-1854.5099999999984,-0.07896446192577289
Rosévin,5583.954,5220.767,-363.1869999999999,-0.06504118766021352
Musserende vin,4457.1,4134.125,-322.97500000000036,-0.0724630365035562
Aromatisert vin,688.214,561.517,-126.697,-0.18409535406138205
Perlende vin,417.75,402,-15.75,-0.03770197486535009
Sider,153.44,133.44,-20,-0.13034410844629823
Fruktvin,2.625,5.625,3,1.1428571428571428
Brennevin,10816.820000000002,9870.859999999999,-945.9600000000028,-0.0874526894225847
Vodka,2910.6,2744.2,-166.4000000000001,-0.05717034288462863
Likør,2013,1768.55,-244.45000000000005,-0.12143566815697965
Whisky,1347.45,1288.6,-58.850000000000136,-0.043675089984786176
Akevitt,1375.15,1254.45,-120.70000000000005,-0.08777224302803334
Druebrennevin,1099,1033.75,-65.25,-0.059372156505914465
Gin,816.1,728.5,-87.60000000000002,-0.10733978679083449
"Brennevin, annet",665,509.31,-155.69,-0.2341203007518797
Rom,245.2,260.3,15.100000000000023,0.06158238172920075
Bitter,203.94,224.1,20.159999999999997,0.09885260370697262
"Brennevin, nøytralt < 37,5 %",90.1,36,-54.099999999999994,-0.6004439511653717
Fruktbrennevin,49.88,22.4,-27.480000000000004,-0.5509222133119487
Genever,1.4,0.7,-0.7,-0.5
Øl,2181.105,2122.89,-58.215000000000146,-0.026690599489708266
Alkoholfritt,866.205,1147.0550000000003,280.85000000000025,0.32423040735160874
Sterkvin,435.2,405.925,-29.274999999999977,-0.0672679227941176
Vestby,323834.47500000003,302817.854,-21016.621000000043,-0.06489926991250712
Svakvin,265654.252,247234.129,-18420.122999999992,-0.0693387094741476
Rødvin,135625.68,125958.618,-9667.06199999999,-0.07127751912469668
Hvitvin,82422.281,78421.984,-4000.297000000006,-0.048534170026185104
Musserende vin,23575.125,21398.975,-2176.1500000000015,-0.09230703972937583
Rosévin,18272.426,16302.432,-1969.9939999999988,-0.10781239447898154
Perlende vin,2945,2513.15,-431.8499999999999,-0.14663837011884548
Aromatisert vin,2183.16,1866.7,-316.4599999999998,-0.14495501932977878
Sider,606.38,733.27,126.88999999999999,0.20925822091757643
Fruktvin,24.2,39,14.8,0.6115702479338844
Brennevin,41269.704999999994,37610.33,-3659.3749999999927,-0.08866976393458575
Vodka,11751.15,10574.05,-1177.1000000000004,-0.10016891963765252
Whisky,6623.45,6065,-558.4499999999998,-0.0843140659324068
Likør,5880.33,5657.37,-222.96000000000004,-0.03791623939472785
Akevitt,5207.93,4805.31,-402.6199999999999,-0.07730902681103623
Druebrennevin,3204.95,2967,-237.94999999999982,-0.07424452799575651
"Brennevin, annet",3094.575,2705.395,-389.17999999999984,-0.12576201901715095
Gin,2808.39,2580.55,-227.8399999999997,-0.08112833331552943
Bitter,792.68,740.78,-51.89999999999998,-0.06547408790432455
Rom,802.55,645.2,-157.3499999999999,-0.19606255061989897
"Brennevin, nøytralt < 37,5 %",806.6,623.275,-183.32500000000005,-0.2272811802628317
Fruktbrennevin,262.8,213.5,-49.30000000000001,-0.18759512937595132
Genever,34.3,32.9,-1.3999999999999986,-0.04081632653061221
Øl,11349.158,11855.69,506.53200000000106,0.044631681046294454
Alkoholfritt,4063.21,4575.58,512.3699999999999,0.12609980778743896
Sterkvin,1498.15,1542.125,43.97499999999991,0.029352868537863303
Vinterbro,527348.8470000001,502423.486,-24925.36100000009,-0.047265412907976055
Svakvin,448813.91599999997,425461.382,-23352.533999999985,-0.052031662048553744
Rødvin,234151.207,219817.816,-14333.391000000003,-0.06121425203671918
Hvitvin,140322.304,135296.549,-5025.755000000005,-0.03581579589799213
Musserende vin,36256.05,33643.65,-2612.4000000000015,-0.07205418130215513
Rosévin,30912.272,29595.782,-1316.4900000000016,-0.042587940478784655
Perlende vin,3637.35,3830.25,192.9000000000001,0.05303311476761931
Aromatisert vin,2333.038,2181.705,-151.33300000000008,-0.06486521008230474
Sider,1089.37,1004.88,-84.4899999999999,-0.07755858890918596
Fruktvin,112.325,90.75,-21.575000000000003,-0.19207656354328959
Brennevin,54132.1,51019.875,-3112.2249999999985,-0.05749315101390854
Vodka,13420.5,12646.55,-773.9500000000007,-0.057669237360754126
Whisky,9305.85,9301.4,-4.450000000000728,-4.781938243148909e-4
Likør,7851.56,7472.49,-379.0700000000006,-0.048279577561656614
Akevitt,7762.25,7256.8,-505.4499999999998,-0.065116428870495
Druebrennevin,4992.25,4579.15,-413.10000000000036,-0.08274825980269425
Gin,4061.6,3777.3,-284.2999999999997,-0.06999704549931055
"Brennevin, annet",3406.58,2934.885,-471.6949999999997,-0.13846585138173761
Rom,1169.9,1048.3,-121.60000000000014,-0.10394050773570401
Bitter,1080.61,1018.1,-62.50999999999988,-0.05784695681143047
"Brennevin, nøytralt < 37,5 %",679.7,582.5,-97.20000000000005,-0.14300426658820073
Fruktbrennevin,377.5,377.9,0.39999999999997726,0.0010596026490065622
Genever,23.8,24.5,0.6999999999999993,0.02941176470588232
Øl,16369.131,16945.613999999998,576.4829999999984,0.03521769115293893
Alkoholfritt,5363.675,6251.69,888.0149999999994,0.1655609260441767
Sterkvin,2670.025,2744.925,74.90000000000009,0.028052171796144262
Ytre Enebakk,115023.18,108066.867,-6956.312999999995,-0.060477488102832794
Svakvin,91274.966,84274.291,-7000.675000000003,-0.0766987412517908
Rødvin,51481.263,45675.328,-5805.934999999998,-0.11277763329155305
Hvitvin,24725.25,24241.408,-483.84200000000055,-0.01956874045762937
Musserende vin,7609.15,7086,-523.1499999999996,-0.06875275162140314
Rosévin,5738.68,5498.072,-240.60800000000017,-0.0419274118786899
Perlende vin,940,987.6,47.60000000000002,0.05063829787234045
Aromatisert vin,568.998,545.058,-23.940000000000055,-0.04207396159564718
Sider,207.5,230.7,23.19999999999999,0.1118072289156626
Fruktvin,4.125,10.125,6,1.4545454545454546
Brennevin,18203.74,17902.329999999998,-301.4100000000035,-0.016557586517935517
Vodka,5505.8,5714.6,208.80000000000018,0.03792364415707076
Likør,3121.59,3030.97,-90.62000000000035,-0.029030077620699816
Whisky,2780.85,2714.55,-66.29999999999973,-0.023841631155941432
Akevitt,2050.04,2091.95,41.909999999999854,0.020443503541394244
Druebrennevin,1401.5,1347.4,-54.09999999999991,-0.038601498394577174
"Brennevin, annet",1225.71,1026.23,-199.48000000000002,-0.16274648978959136
Gin,1060.4,983.85,-76.55000000000007,-0.07218973972086011
Bitter,427.5,341.18,-86.32,-0.20191812865497075
Rom,300.7,314.8,14.100000000000023,0.04689058862653816
"Brennevin, nøytralt < 37,5 %",237.8,228.4,-9.400000000000006,-0.039529015979814994
Fruktbrennevin,91.85,107,15.150000000000006,0.16494284158954825
Genever,NA,1.4,1.4,NA
Øl,3885.639,4342.6810000000005,457.04200000000037,0.11762338189420077
Alkoholfritt,1064.06,984.115,-79.94499999999994,-0.07513204142623531
Sterkvin,594.775,563.45,-31.324999999999932,-0.05266697490647713
Årnes,206952.953,197477.66399999993,-9475.289000000077,-0.045784748961760775
Svakvin,160570.768,151667.388,-8903.380000000005,-0.055448324193105955
Rødvin,92980.682,84606.804,-8373.877999999997,-0.09006040631106574
Hvitvin,44993.061,44628.378,-364.68300000000454,-0.008105316506472065
Musserende vin,11392.625,10996.025,-396.60000000000036,-0.03481199460177092
Rosévin,7650.576,8127.143,476.567,0.06229164967448202
Perlende vin,1662.05,1642.15,-19.899999999999864,-0.01197316566890278
Aromatisert vin,1357.974,1055.683,-302.29099999999994,-0.22260440921549304
Sider,487.65,584.955,97.30500000000006,0.19953860350661348
Fruktvin,46.15,26.25,-19.9,-0.4312026002166847
Brennevin,36555.245,34493.04,-2062.2050000000017,-0.05641338199210542
Vodka,10639.7,10037,-602.7000000000007,-0.056646334013177126
Likør,6504.45,6321.62,-182.82999999999993,-0.028108448831184792
Akevitt,5649.69,5383.45,-266.2399999999998,-0.047124709497335215
Whisky,3696.05,3521.07,-174.98000000000002,-0.04734243313807984
Druebrennevin,3335.65,2968.25,-367.4000000000001,-0.1101434503020401
"Brennevin, annet",2594.935,2402.92,-192.01499999999987,-0.07399607311936518
Gin,1848.39,1714.06,-134.33000000000015,-0.07267405688193516
Rom,878.3,803.6,-74.69999999999993,-0.08505066605943293
"Brennevin, nøytralt < 37,5 %",764.5,798.9,34.39999999999998,0.044996729888816193
Bitter,457.8,398.47,-59.329999999999984,-0.12959807776321533
Fruktbrennevin,181.78,141.6,-40.18000000000001,-0.22103641764770607
Genever,4,2.1,-1.9,-0.475
Øl,5824,6769.966,945.9660000000003,0.16242548076923083
Alkoholfritt,2781.5899999999997,3308.0449999999996,526.4549999999999,0.18926405401227356
Sterkvin,1221.35,1239.225,17.875,0.014635444385311338
Ås,175539.43800000002,167477.532,-8061.906000000017,-0.04592646582359467
Svakvin,140439.74000000002,133522.833,-6916.9070000000065,-0.04925177873442379
Rødvin,72572.074,67254.387,-5317.686999999991,-0.07327456288489138
Hvitvin,44307.346,43273.091,-1034.2549999999974,-0.023342743210121353
Musserende vin,11658.45,11358.85,-299.60000000000036,-0.0256980988038719
Rosévin,8054.657,7821.944,-232.71299999999974,-0.028891733068211314
Perlende vin,1761.3,1765.85,4.5499999999999545,0.0025833191392721027
Aromatisert vin,1182.788,1120.311,-62.47700000000009,-0.05282180745831044
Sider,759.35,812.15,52.799999999999955,0.06953315335484289
Fruktvin,143.775,116.25,-27.525000000000006,-0.19144496609285344
Brennevin,22711.800000000003,21699.285,-1012.515000000003,-0.04458101075212017
Vodka,6315.7,5853.7,-462,-0.07315103630634767
Likør,3750.97,3605.95,-145.01999999999998,-0.038661999429480905
Whisky,2983.15,3360.95,377.7999999999997,0.12664465414075715
Akevitt,3058.05,2705.35,-352.7000000000003,-0.11533493566161451
"Brennevin, annet",1783.82,1710.805,-73.01499999999987,-0.04093182047515998
Gin,1482.6,1393.25,-89.34999999999991,-0.06026574935923372
Druebrennevin,1477.2,1376.45,-100.75,-0.06820335770376387
"Brennevin, nøytralt < 37,5 %",571.8,553.7,-18.09999999999991,-0.031654424623994246
Rom,526.5,451.3,-75.19999999999999,-0.14283000949667615
Bitter,524.77,447.78,-76.99000000000001,-0.1467118928292395
Fruktbrennevin,224.64,228.85,4.210000000000008,0.0187410968660969
Genever,12.6,11.2,-1.4000000000000004,-0.11111111111111115
Øl,8851.523000000001,8136.984,-714.5390000000007,-0.08072497806309722
Alkoholfritt,2445.65,3086.805,641.1549999999997,0.26216138858790083
Sterkvin,1090.725,1031.625,-59.09999999999991,-0.05418414357422807
Totalsum,12653886.237999989,12048976.413000003,-604909.8249999862,-0.047804272428451616
"Drammen, Bragernes",308412.922,291873.193,-16539.728999999992,-0.053628521440486174
Svakvin,255812.70700000002,239289.19400000002,-16523.513000000006,-0.06459222918899023
Rødvin,130545.834,119626.277,-10919.557,-0.08364538848478306
Hvitvin,81895.372,78162.986,-3732.3859999999986,-0.04557505398473553
Musserende vin,22061.8,20853.375,-1208.4249999999993,-0.054774542421742525
Rosévin,16646.174,16300.877,-345.29699999999866,-0.0207433251628872
Perlende vin,2247.05,2029.6,-217.45000000000027,-0.09677132240048074
Aromatisert vin,1691.502,1658.129,-33.37300000000005,-0.01972980227040822
Sider,667.6,636.95,-30.649999999999977,-0.04591072498502093
Fruktvin,57.375,21,-36.375,-0.6339869281045751
Brennevin,37708.06,37111.6,-596.4599999999991,-0.015817838414386717
Vodka,11174.45,11451.85,277.39999999999964,0.02482448800612107
Likør,6094.6,5754.47,-340.1300000000001,-0.055808420569028336
Whisky,5305.07,5686.1,381.03000000000065,0.07182374596376687
Akevitt,4051.45,3864.8,-186.64999999999964,-0.04606992558219888
Gin,3075.32,2805.45,-269.87000000000035,-0.08775346955763964
Druebrennevin,2863.3,2586.1,-277.2000000000003,-0.09681137149442959
"Brennevin, annet",2608.53,2532.87,-75.66000000000031,-0.02900484180745489
"Brennevin, nøytralt < 37,5 %",818.9,845.3,26.399999999999977,0.03223836854316764
Bitter,840.94,744.26,-96.68000000000006,-0.11496658501201044
Rom,638.5,552.4,-86.10000000000002,-0.13484729835552078
Fruktbrennevin,184.5,243.9,59.400000000000006,0.32195121951219513
Genever,52.5,44.1,-8.399999999999999,-0.15999999999999998
Øl,8437.150000000001,8773.153999999999,336.0039999999972,0.0398243482692612
Alkoholfritt,3589.2049999999995,4104.695,515.4900000000002,0.14362233419378395
Sterkvin,2865.8,2594.55,-271.25,-0.09465070835368831
"Drammen, CC",597624.1760000001,605354.663,7730.486999999848,0.012935365252023953
Svakvin,489169.708,494063.595,4893.886999999988,0.010004476810326096
Rødvin,250761.419,248986.8,-1774.619000000006,-0.0070769219885456385
Hvitvin,151160.083,155550.072,4389.988999999972,0.029041985905763044
Musserende vin,47230.55,47691.075,460.5249999999942,0.009750574575142447
Rosévin,30682.327,32307.183,1624.8559999999998,0.052957391399941725
Aromatisert vin,4337.449,3989.09,-348.35899999999947,-0.08031425845007042
Perlende vin,3557.5,3866.35,308.8499999999999,0.08681658468025297
Sider,1232.43,1557.9,325.47,0.2640880212263577
Fruktvin,207.95,115.125,-92.82499999999999,-0.44638134166867033
Brennevin,70547.352,73009.6,2462.248000000007,0.034902061242497194
Vodka,18174.1,19313.7,1139.6000000000022,0.06270461811038798
Whisky,11363.2,12294.85,931.6499999999996,0.0819883483525767
Likør,11150.63,11503.53,352.90000000000146,0.03164843600765172
Akevitt,8734.25,8398.99,-335.2600000000002,-0.03838452070870427
Druebrennevin,6006.05,5923.85,-82.19999999999982,-0.01368619974858681
Gin,5695.4,5697.95,2.550000000000182,4.4772974681324965e-4
"Brennevin, annet",5107.762,5554.695,446.933,0.08750074886026404
Rom,1499.9,1426,-73.90000000000009,-0.049269951330088733
Bitter,1282.51,1224.16,-58.34999999999991,-0.045496721273128406
"Brennevin, nøytralt < 37,5 %",1101.6,1125.575,23.975000000000136,0.021763798111837453
Fruktbrennevin,380.15,501.5,121.35000000000002,0.31921609890832575
Genever,51.8,44.8,-7,-0.13513513513513514
Øl,27260.436,25253.798,-2006.6380000000026,-0.073609901176929185
Alkoholfritt,6508.88,8638.720000000001,2129.840000000001,0.3272206585464782
Sterkvin,4137.8,4388.95,251.14999999999964,0.06069650538933724
"Drammen, Strømsø",350126.534,313594.57700000005,-36531.95699999994,-0.10433929866052351
Svakvin,282127.047,252131.20600000003,-29995.840999999986,-0.10632033092523732
Rødvin,146098.953,126772.534,-19326.41900000001,-0.13228307666243172
Hvitvin,86821.472,79398.05,-7423.421999999991,-0.08550214398576417
Musserende vin,25890.9,24181.05,-1709.8500000000022,-0.06604057796368616
Rosévin,17793.282,16763.18,-1030.101999999999,-0.057892748510364696
Perlende vin,2202.9,2066.35,-136.55000000000018,-0.061986472377320884
Aromatisert vin,2254.12,1997.892,-256.22799999999984,-0.11367096694053548
Sider,877.27,850.9,-26.370000000000005,-0.030059160805681266
Fruktvin,188.15,101.25,-86.9,-0.4618655328195589
Brennevin,50449.630000000005,40880.51,-9569.120000000003,-0.18967671318897683
Vodka,15683.25,12568,-3115.25,-0.19863548690481883
Likør,7810.58,6709.4,-1101.1800000000003,-0.1409856886428409
Whisky,8101.55,6555.1,-1546.4499999999998,-0.19088322604933622
Akevitt,4336.15,3791.52,-544.6299999999997,-0.12560220472077757
"Brennevin, annet",3991.44,3057.55,-933.8899999999999,-0.23397320265367882
Gin,3135.4,2846.51,-288.8899999999999,-0.09213816418957704
Druebrennevin,3743.5,2558.1,-1185.4,-0.31665553626285564
"Brennevin, nøytralt < 37,5 %",1394.1,1030.4,-363.6999999999998,-0.2608851588838676
Rom,1004.25,772.15,-232.10000000000002,-0.23111774956435152
Bitter,799.94,614.98,-184.96000000000004,-0.23121734130059757
Fruktbrennevin,420.77,364.2,-56.56999999999999,-0.13444399553200084
Genever,28.7,12.6,-16.1,-0.5609756097560976
Øl,11493.382,13905.106,2411.724,0.20983588642577095
Alkoholfritt,3765.1499999999996,4505.455000000001,740.3050000000012,0.1966203205715579
Sterkvin,2291.325,2172.3,-119.02499999999964,-0.05194592648358467
Eggedal,48765.004,43517.475000000006,-5247.528999999995,-0.10760850137528943
Svakvin,38839.224,34828.25,-4010.974000000002,-0.10327121880704933
Rødvin,22363.744,20042.555,-2321.1889999999985,-0.10379250451087253
Hvitvin,10042,9011.095,-1030.9050000000007,-0.10265933081059557
Musserende vin,3647.6,3380.65,-266.9499999999998,-0.07318510801622981
Rosévin,2116.5,1738.5,-378,-0.1785967399007796
Perlende vin,306,327.75,21.75,0.07107843137254902
Aromatisert vin,268.13,238.95,-29.180000000000007,-0.10882780740685491
Sider,95.25,88.75,-6.5,-0.06824146981627296
Brennevin,7600.335,6618.17,-982.165,-0.12922654067222036
Likør,1902.2,1657.3,-244.9000000000001,-0.1287456629166229
Vodka,1547.2,1339.72,-207.48000000000002,-0.13410031023784902
Akevitt,1378.87,1265.73,-113.13999999999987,-0.08205269532298178
Gin,747.45,695.55,-51.90000000000009,-0.06943608268111591
Druebrennevin,662.9,517.2,-145.69999999999993,-0.2197918238044953
Whisky,495.25,449.6,-45.64999999999998,-0.09217566885411403
"Brennevin, annet",506.825,400.8,-106.02499999999998,-0.20919449514132094
Bitter,161.79,154.47,-7.319999999999993,-0.045243834600407894
Rom,90.5,71.7,-18.799999999999997,-0.20773480662983423
Fruktbrennevin,33.25,33.6,0.3500000000000014,0.010526315789473727
"Brennevin, nøytralt < 37,5 %",74.1,32.5,-41.599999999999994,-0.5614035087719298
Øl,1500.565,1288.83,-211.73500000000013,-0.14110351767500917
Alkoholfritt,541.5799999999999,536.95,-4.629999999999882,-0.00854906015731726
Sterkvin,283.3,245.275,-38.025000000000006,-0.13422167313801625
Flå,59758.912,63027.471,3268.559000000001,0.05469575818247831
Svakvin,47059.221999999994,49891.445999999996,2832.224000000002,0.060184250389859875
Rødvin,26019.395,26616.752,597.357,0.022958143338843964
Hvitvin,12408.372,13389.358,980.9860000000008,0.07905839702420275
Musserende vin,4635.75,5457,821.25,0.17715580003235723
Rosévin,2747.25,3057,309.75,0.11274911274911274
Aromatisert vin,485.855,516.026,30.170999999999935,0.062098774325673164
Perlende vin,554.1,510.25,-43.85000000000002,-0.07913733983035556
Sider,199.5,339.06,139.56,0.6995488721804511
Fruktvin,9,6,-3,-0.3333333333333333
Brennevin,9214.77,9400.009999999998,185.23999999999796,0.020102509340981702
Likør,2468.4,2628.66,160.25999999999976,0.06492464754496831
Vodka,1980.4,2039.5,59.09999999999991,0.029842456069480865
Akevitt,1232.25,1222.45,-9.799999999999955,-0.007952931629133662
Whisky,892.9,941.8,48.89999999999998,0.05476537126217939
Gin,774.8,770.2,-4.599999999999909,-0.005937016004129981
Druebrennevin,668.9,670.9,2,0.002989983555090447
"Brennevin, annet",720.55,617.82,-102.7299999999999,-0.14257164665880218
Bitter,185.67,242.18,56.51000000000002,0.3043571928690689
Rom,119.5,127.7,8.200000000000003,0.06861924686192471
"Brennevin, nøytralt < 37,5 %",130.1,108,-22.099999999999994,-0.16986933128362794
Fruktbrennevin,41.3,30.8,-10.499999999999996,-0.25423728813559315
Øl,2440.405,2544.35,103.94499999999971,0.04259334003987031
Alkoholfritt,778.6399999999999,909.915,131.2750000000001,0.1685952429877737
Sterkvin,265.875,281.75,15.875,0.059708509637987774
Geilo,229968.834,218577.41100000002,-11391.42299999998,-0.049534638245806735
Svakvin,197047.204,187977.03100000002,-9070.17299999998,-0.04603045775772581
Rødvin,104164.614,97449.753,-6714.861000000004,-0.06446393590053533
Hvitvin,57655.984,56032.794,-1623.189999999995,-0.028153018774252386
Musserende vin,20841.825,20150.225,-691.6000000000022,-0.033183274497315
Rosévin,10783.949,10885.339,101.38999999999942,0.0094019361552989
Sider,1339.48,1336.17,-3.3099999999999454,-0.0024711081912383503
Perlende vin,1266.45,1246.25,-20.200000000000045,-0.01595009672707177
Aromatisert vin,928.902,778.25,-150.65200000000004,-0.16218287827994776
Fruktvin,66,98.25,32.25,0.48863636363636365
Brennevin,23614.79,20972.74,-2642.0499999999993,-0.1118811558349661
Likør,4758.05,4456.55,-301.5,-0.0633662950158153
Vodka,4908.8,4168.45,-740.3500000000004,-0.15082097457627125
Whisky,3230.45,2704.55,-525.8999999999996,-0.16279465709111723
Akevitt,3054.82,2590.72,-464.10000000000036,-0.1519238449401275
Gin,2584.7,2339.85,-244.8499999999999,-0.09473052965527912
"Brennevin, annet",1855.82,1836.74,-19.079999999999927,-0.010281169509973988
Druebrennevin,1667.85,1454.4,-213.44999999999982,-0.12797913481428175
Bitter,644.1,629.68,-14.420000000000073,-0.022387827977022313
Rom,403.1,317.5,-85.60000000000002,-0.2123542545274126
"Brennevin, nøytralt < 37,5 %",268.8,276.7,7.899999999999977,0.029389880952380865
Fruktbrennevin,198.4,153.5,-44.900000000000006,-0.22631048387096778
Genever,39.9,44.1,4.200000000000003,0.10526315789473692
Øl,5900.755,5970.07,69.3149999999996,0.011746801892300155
Alkoholfritt,2495.1850000000004,2786.02,290.8349999999996,0.11655849165492721
Sterkvin,910.9,871.55,-39.35000000000002,-0.04319903392249426
Gol,218150.749,215716.925,-2433.8240000000224,-0.011156615373344522
Svakvin,173187.174,170619.65,-2567.524000000005,-0.014825139418234315
Rødvin,98179.763,94429.664,-3750.099000000002,-0.038196252317292734
Hvitvin,47297.151,48458.64,1161.4890000000014,0.024557271959150383
Musserende vin,14428.85,14571.175,142.3249999999989,0.009863918468900772
Rosévin,9025.347,8949.249,-76.09799999999996,-0.008431587173324191
Aromatisert vin,1794.208,1597.012,-197.19600000000014,-0.1099069896020975
Perlende vin,1399.85,1390.8,-9.049999999999955,-0.006464978390541812
Sider,1043.63,1190.61,146.9799999999998,0.14083535352567458
Fruktvin,18.375,32.5,14.125,0.7687074829931972
Brennevin,32758.864999999998,31697.914999999997,-1060.9500000000007,-0.032386653200591684
Vodka,7911,7204.5,-706.5,-0.08930602957906712
Likør,6848.45,6621.08,-227.3699999999999,-0.033200213186925495
Akevitt,4650.8,4615.75,-35.05000000000018,-0.007536337834351118
Whisky,3747.05,3738.95,-8.100000000000364,-0.002161700537756465
Druebrennevin,3184.95,3000.15,-184.79999999999973,-0.058022888899354697
"Brennevin, annet",2370.365,2605.805,235.44000000000005,0.09932647503654504
Gin,2335.35,2200.9,-134.44999999999982,-0.05757167019932765
Bitter,587.2,615.78,28.579999999999927,0.04867166212534047
"Brennevin, nøytralt < 37,5 %",568.5,534.7,-33.799999999999955,-0.05945470536499552
Rom,430.3,409,-21.30000000000001,-0.049500348594004207
Fruktbrennevin,112.3,139.4,27.10000000000001,0.24131789848619778
Genever,12.6,11.9,-0.6999999999999993,-0.055555555555555504
Øl,8243.215,8622.21,378.994999999999,0.045976600149334815
Alkoholfritt,2812.294999999999,3588.15,775.8550000000009,0.27587966411774056
Sterkvin,1149.2,1189,39.799999999999955,0.03463278802645314
Hemsedal,109928.70100000002,102598.145,-7330.556000000011,-0.0666846413476678
Svakvin,88737.011,83673.095,-5063.915999999997,-0.05706656042313615
Rødvin,44835.312,42713.312,-2122,-0.04732876621891245
Hvitvin,25400.187,24713.589,-686.5980000000018,-0.02703121831347154
Musserende vin,10813.4,9741,-1072.3999999999996,-0.09917324800710227
Rosévin,5595.287,4711.354,-883.933,-0.15797813409750025
Perlende vin,726.45,703.15,-23.300000000000068,-0.03207378346754775
Sider,614.5,561.225,-53.27499999999998,-0.08669650122050444
Aromatisert vin,745.5,518.215,-227.28499999999997,-0.3048759221998658
Fruktvin,6.375,11.25,4.875,0.7647058823529411
Brennevin,15369.36,13394.89,-1974.4700000000012,-0.1284679388081222
Vodka,4728.9,3528.45,-1200.4499999999998,-0.25385396180930025
Likør,3073.16,2803.75,-269.40999999999985,-0.08766546486352805
Whisky,1929.85,1738.55,-191.29999999999995,-0.09912687514573669
Akevitt,1300.65,1271.1,-29.550000000000182,-0.022719409526006366
Gin,1412.6,1255.8,-156.79999999999995,-0.11100099108027747
"Brennevin, annet",1243.06,1254.29,11.230000000000018,0.009034157643235258
Druebrennevin,854.85,793.95,-60.89999999999998,-0.0712405685207931
Rom,348.25,336,-12.25,-0.035175879396984924
Bitter,257.34,233.8,-23.539999999999964,-0.09147431413693932
"Brennevin, nøytralt < 37,5 %",103,109.5,6.5,0.06310679611650485
Fruktbrennevin,112.1,69.7,-42.39999999999999,-0.3782337198929527
Genever,5.6,NA,-5.6,-1
Øl,3666.265,3392.175,-274.0899999999997,-0.07476000780085447
Alkoholfritt,1685.865,1740.8100000000002,54.945000000000164,0.03259157761742498
Sterkvin,470.2,397.175,-73.02499999999998,-0.15530625265844317
Hokksund,291407.375,276749.93999999994,-14657.435000000056,-0.050298778471203946
Svakvin,225516.356,214283.13,-11233.225999999995,-0.049811136536810637
Rødvin,127336.608,116349.213,-10987.39499999999,-0.0862862233616274
Hvitvin,60748.946,61432.544,683.5979999999981,0.011252837209718801
Musserende vin,17642.325,16954.4,-687.9249999999993,-0.0389928765057893
Rosévin,14308.231,13912.224,-396.0069999999996,-0.027676866553244747
Perlende vin,1975,2540.2,565.1999999999998,0.2861772151898733
Aromatisert vin,2562.701,2228.329,-334.37199999999984,-0.1304763997048426
Sider,905.97,836.72,-69.25,-0.07643740962725035
Fruktvin,36.575,29.5,-7.075000000000003,-0.1934381408065619
Brennevin,51345.075,48586.426,-2758.6489999999976,-0.05372762626210981
Vodka,15097.59,14126.75,-970.8400000000001,-0.06430430287218027
Likør,9317.08,9060.07,-257.0100000000002,-0.02758482271269542
Whisky,6839.45,6721.65,-117.80000000000018,-0.017223607161394584
Akevitt,6367.19,6386.45,19.26000000000022,0.003024882247899029
Druebrennevin,4790.4,4001.4,-788.9999999999995,-0.16470440881763518
"Brennevin, annet",3855.205,3543.766,-311.43899999999985,-0.08078403093998889
Gin,2715.35,2598.15,-117.19999999999982,-0.043162023311911844
Bitter,725.97,678.84,-47.129999999999995,-0.06492003801809991
"Brennevin, nøytralt < 37,5 %",746.9,662.4,-84.5,-0.11313428839202036
Rom,697.5,628.2,-69.29999999999995,-0.09935483870967736
Fruktbrennevin,181.94,171.05,-10.889999999999986,-0.059854897218863286
Genever,10.5,7.7,-2.8,-0.26666666666666666
Øl,8980.694,8886.649,-94.04500000000007,-0.010471907850328725
Alkoholfritt,3663,3397.46,-265.53999999999996,-0.07249249249249248
Sterkvin,1902.25,1596.275,-305.9749999999999,-0.16084899461164406
Hønefoss,430035.005,404847.17000000004,-25187.834999999963,-0.0585715923288616
Svakvin,341311.43700000003,319284.554,-22026.88300000003,-0.06453602373717125
